자치구명,동이름,건물명,건물용도,층정보,거래가격(만원),평수,건물면적(㎡),년도
관악구,봉천동,보라매삼성,아파트,2.0,93000,26.0,84.99,2022
영등포구,신길동,삼환,아파트,12.0,93000,18.0,59.53,2022
노원구,월계동,현대,아파트,16.0,93000,26.0,84.98,2022
양천구,신월동,벽산블루밍2단지,아파트,20.0,93000,26.0,84.93,2022
동대문구,이문동,대우,아파트,7.0,93000,26.0,84.89,2022
강서구,내발산동,롯데2,아파트,9.0,93000,26.0,84.71,2022
강서구,내발산동,마곡수명산파크4단지,아파트,10.0,93000,18.0,59.84,2022
구로구,구로동,대림아르빌,아파트,13.0,93000,34.0,111.8,2022
성북구,석관동,두산,아파트,5.0,93000,26.0,84.9,2022
구로구,개봉동,개봉푸르지오,아파트,16.0,93000,22.0,71.86,2022
마포구,중동,중동계룡아파트,아파트,1.0,93000,26.0,84.6,2022
양천구,신월동,목동센트럴아이파크위브2단지,아파트,7.0,93000,18.0,59.68,2022
성북구,석관동,래미안아트리치,아파트,7.0,93000,18.0,59.42,2022
강서구,염창동,현대1,아파트,1.0,93000,25.0,84.19,2022
구로구,신도림동,대림1,아파트,10.0,93000,18.0,59.88,2022
동대문구,휘경동,동일스위트리버,아파트,16.0,93000,26.0,84.97,2022
마포구,망원동,한강1차대주피오레,아파트,7.0,93000,24.0,79.38,2022
중랑구,면목동,두산4,아파트,25.0,93000,26.0,84.87,2022
관악구,봉천동,관악푸르지오,아파트,13.0,93250,18.0,59.58,2022
노원구,상계동,상계주공9(고층),아파트,8.0,93500,24.0,79.07,2022
노원구,월계동,한일1,아파트,11.0,93500,35.0,114.96,2022
구로구,오류동,삼천리,아파트,8.0,93500,41.0,134.64,2022
성동구,송정동,건영,아파트,4.0,93500,26.0,84.95,2022
은평구,응암동,백련산에스케이뷰아이파크,아파트,25.0,93500,18.0,59.85,2022
성북구,하월곡동,월곡래미안루나밸리,아파트,1.0,93500,26.0,84.88,2022
구로구,온수동,온수힐스테이트,아파트,1.0,93500,26.0,84.97,2022
노원구,공릉동,동신아파트,아파트,23.0,93500,35.0,114.98,2022
영등포구,영등포동,순영웰라이빌,아파트,6.0,93500,26.0,84.88,2022
영등포구,문래동5가,현대3차,아파트,8.0,93700,26.0,84.55,2022
은평구,응암동,백련산에스케이뷰아이파크,아파트,22.0,93700,18.0,59.93,2022
성동구,금호동3가,금호1차푸르지오,아파트,4.0,93700,18.0,59.97,2022
마포구,염리동,상록,아파트,13.0,93750,18.0,58.71,2022
성북구,하월곡동,성북힐스테이트(101동),아파트,10.0,93800,26.0,84.69,2022
노원구,공릉동,풍림아파트A,아파트,17.0,93800,26.0,84.99,2022
강서구,방화동,마곡삼성아파트,아파트,3.0,93800,26.0,84.92,2022
영등포구,양평동3가,현대3차,아파트,1.0,93900,26.0,84.7,2022
노원구,공릉동,풍림아파트A,아파트,6.0,94000,26.0,84.99,2022
서대문구,남가좌동,DMC센트레빌,아파트,2.0,94000,18.0,59.95,2022
동작구,흑석동,흑석동양아파트,아파트,6.0,94000,18.0,59.51,2022
동대문구,제기동,한신아파트,아파트,8.0,94000,26.0,84.76,2022
도봉구,방학동,대상타운현대아파트,아파트,19.0,94000,26.0,84.78,2022
동작구,사당동,제일,아파트,8.0,94000,18.0,60.03,2022
마포구,창전동,신촌금호,아파트,2.0,94000,26.0,84.87,2022
동작구,사당동,제일,아파트,8.0,94000,18.0,60.03,2022
강동구,성내동,파크프라자,아파트,7.0,94000,28.0,90.96,2022
노원구,중계동,삼성,아파트,5.0,94000,26.0,84.75,2022
동대문구,장안동,래미안장안2차,아파트,16.0,94000,20.0,64.85,2022
성북구,길음동,길음뉴타운8단지(래미안),아파트,6.0,94000,18.0,59.99,2022
중구,신당동,현대,아파트,4.0,94000,24.0,79.11,2022
구로구,신도림동,대림1,아파트,16.0,94000,18.0,59.9,2022
구로구,온수동,온수힐스테이트,아파트,2.0,94000,26.0,84.97,2022
노원구,상계동,상계주공9(고층),아파트,9.0,94000,24.0,79.07,2022
송파구,오금동,상아2차아파트,아파트,10.0,94000,14.0,45.77,2022
도봉구,쌍문동,쌍문동LG트윈빌2,아파트,9.0,94000,73.0,240.97,2022
노원구,상계동,미도,아파트,7.0,94000,26.0,87.57,2022
동작구,상도동,상도동삼호아파트,아파트,3.0,94000,26.0,84.52,2022
강서구,화곡동,화곡푸르지오,아파트,8.0,94000,32.0,104.75,2022
중랑구,상봉동,건영캐스빌,아파트,6.0,94000,26.0,84.65,2022
중랑구,면목동,두산4,아파트,14.0,94000,26.0,84.87,2022
관악구,봉천동,은천1,아파트,2.0,94000,26.0,84.65,2022
강북구,미아동,래미안트리베라1단지,아파트,20.0,94000,26.0,84.97,2022
성북구,돈암동,길음역금호어울림센터힐,아파트,17.0,94000,18.0,59.5,2022
관악구,봉천동,관악푸르지오,아파트,9.0,94000,18.0,59.58,2022
송파구,거여동,거여5단지,아파트,5.0,94000,18.0,59.74,2022
영등포구,양평동5가,양평한신,아파트,13.0,94000,18.0,59.94,2022
마포구,도화동,고려,아파트,14.0,94300,25.0,81.72,2022
강서구,등촌동,한사랑2삼성,아파트,4.0,94400,26.0,84.96,2022
관악구,봉천동,대우디오슈페리움2단지,아파트,10.0,94500,26.0,84.76,2022
노원구,공릉동,노원프레미어스엠코,아파트,21.0,94500,25.0,84.03,2022
영등포구,문래동6가,현대2차,아파트,7.0,94500,24.0,79.72,2022
영등포구,신길동,삼환,아파트,17.0,94500,18.0,59.53,2022
강서구,방화동,개화,아파트,5.0,94500,31.0,101.86,2022
강서구,내발산동,롯데2,아파트,13.0,94500,26.0,84.71,2022
노원구,월계동,한진한화그랑빌,아파트,7.0,94500,26.0,84.97,2022
강동구,성내동,영풍마드레빌,아파트,9.0,94500,17.0,55.17,2022
양천구,신월동,신정두산위브,아파트,7.0,94500,18.0,59.78,2022
은평구,불광동,라이프미성,아파트,15.0,94500,26.0,84.65,2022
도봉구,방학동,대상타운현대아파트,아파트,15.0,94500,26.0,84.78,2022
영등포구,양평동3가,삼천리,아파트,11.0,94500,18.0,59.95,2022
노원구,공릉동,풍림아파트A,아파트,16.0,94500,26.0,84.99,2022
성북구,길음동,길음뉴타운8단지(래미안),아파트,5.0,94700,18.0,59.99,2022
강동구,성내동,코오롱(1차),아파트,14.0,94800,18.0,59.96,2022
성북구,장위동,래미안장위퍼스트하이,아파트,12.0,94900,18.0,59.99,2022
강북구,미아동,꿈의숲해링턴플레이스,아파트,1.0,95000,26.0,84.88,2022
강남구,역삼동,브라운스톤역삼,아파트,12.0,95000,18.0,59.96,2022
강서구,방화동,동부강서센트레빌3차(893-0),아파트,3.0,95000,26.0,84.4,2022
강서구,화곡동,우장산롯데캐슬,아파트,14.0,95000,26.0,85.0,2022
중랑구,상봉동,프레미어스엠코,아파트,26.0,95000,18.0,58.64,2022
영등포구,영등포동7가,브라운스톤,아파트,6.0,95000,26.0,84.9,2022
강북구,번동,동문,아파트,5.0,95000,41.0,134.27,2022
강서구,등촌동,대동황토방2,아파트,9.0,95000,24.0,80.93,2022
강동구,둔촌동,둔촌하이츠,아파트,12.0,95000,18.0,59.79,2022
강동구,둔촌동,둔촌하이츠,아파트,12.0,95000,18.0,59.79,2022
서초구,서초동,서초동삼성쉐르빌2,아파트,14.0,95000,21.0,70.49,2022
관악구,봉천동,관악동부센트레빌,아파트,4.0,95000,18.0,59.8,2022
송파구,잠실동,리센츠,아파트,32.0,95000,8.0,27.68,2022
성북구,정릉동,정릉풍림아이원,아파트,13.0,95000,35.0,114.75,2022
성북구,길음동,길음뉴타운2단지푸르지오,아파트,1.0,95000,26.0,84.97,2022
강북구,미아동,꿈의숲해링턴플레이스,아파트,1.0,95000,26.0,84.67,2022
영등포구,양평동5가,동보,아파트,10.0,95000,26.0,84.48,2022
영등포구,양평동5가,동보,아파트,10.0,95000,26.0,84.48,2022
강남구,논현동,신동아(22),아파트,3.0,95000,11.0,35.73,2022
성북구,길음동,길음뉴타운2단지푸르지오,아파트,8.0,95000,26.0,84.97,2022
송파구,신천동,파크리오,아파트,4.0,95000,11.0,35.24,2022
성동구,행당동,신동아,아파트,4.0,95000,18.0,59.97,2022
강동구,상일동,중앙하이츠,아파트,9.0,95000,18.0,59.94,2022
성동구,하왕십리동,왕십리풍림아이원,아파트,2.0,95000,18.0,59.94,2022
강남구,논현동,신동아(22),아파트,3.0,95000,11.0,35.73,2022
성동구,하왕십리동,무학현대,아파트,4.0,95000,26.0,84.68,2022
강서구,내발산동,마곡수명산파크7단지,아파트,4.0,95000,26.0,84.53,2022
성동구,송정동,건영,아파트,13.0,95000,26.0,84.95,2022
영등포구,문래동3가,문래공원한신,아파트,11.0,95000,18.0,58.96,2022
강동구,성내동,성안마을청구,아파트,12.0,95000,18.0,59.93,2022
관악구,신림동,신림동신도브래뉴,아파트,6.0,95000,26.0,84.98,2022
중구,황학동,황학동코아루,아파트,10.0,95000,26.0,84.96,2022
성북구,정릉동,정릉2차e-편한세상,아파트,15.0,95000,26.0,84.4,2022
관악구,봉천동,보라매삼성,아파트,10.0,95000,26.0,84.84,2022
마포구,성산동,성산월드타운대림,아파트,2.0,95000,26.0,84.69,2022
노원구,월계동,동신,아파트,9.0,95000,28.0,91.54,2022
중구,신당동,약수하이츠,아파트,7.0,95000,17.0,57.63,2022
동작구,노량진동,우성,아파트,13.0,95000,18.0,59.82,2022
동대문구,청량리동,한신,아파트,5.0,95000,26.0,84.92,2022
동대문구,제기동,한신아파트,아파트,14.0,95000,26.0,84.76,2022
동대문구,장안동,장안현대홈타운(336),아파트,3.0,95000,26.0,84.87,2022
중구,신당동,약수하이츠,아파트,7.0,95000,17.0,57.63,2022
동대문구,제기동,한신아파트,아파트,17.0,95000,26.0,84.76,2022
은평구,진관동,은평뉴타운우물골(두산위브5단지),아파트,1.0,95000,26.0,84.51,2022
노원구,상계동,동양엔파트,아파트,18.0,95000,26.0,84.88,2022
은평구,진관동,은평뉴타운상림마을(현대아이파크B-13),아파트,9.0,95000,31.0,101.94,2022
동작구,대방동,성원,아파트,12.0,95000,26.0,84.32,2022
동대문구,답십리동,래미안엘파인아파트,아파트,4.0,95000,26.0,84.94,2022
종로구,숭인동,종로센트레빌,아파트,11.0,95000,18.0,59.92,2022
서대문구,홍제동,금호어울림,아파트,11.0,95000,18.0,59.91,2022
도봉구,창동,동아,아파트,9.0,95000,27.0,89.45,2022
서대문구,남가좌동,쌍용스윗닷홈,아파트,4.0,95000,39.0,128.21,2022
노원구,하계동,하계2현대,아파트,12.0,95000,23.0,75.35,2022
노원구,중계동,삼성,아파트,8.0,95000,26.0,84.75,2022
동대문구,휘경동,휘경SK뷰,아파트,5.0,95000,18.0,59.39,2022
구로구,개봉동,현대홈타운,아파트,23.0,95000,26.0,84.92,2022
동작구,사당동,신동아4,아파트,14.0,95000,14.0,46.75,2022
서대문구,북아현동,두산,아파트,11.0,95000,18.0,59.96,2022
서대문구,남가좌동,DMC래미안클라시스,아파트,1.0,95000,18.0,59.59,2022
은평구,진관동,은평뉴타운우물골(두산위브4단지),아파트,4.0,95000,26.0,84.51,2022
노원구,중계동,경남,아파트,7.0,95000,26.0,84.97,2022
은평구,응암동,녹번역센트레빌,아파트,14.0,95000,26.0,84.9,2022
강서구,등촌동,한사랑2삼성,아파트,8.0,95200,26.0,84.96,2022
강서구,공항동,공항동부센트레빌,아파트,11.0,95300,26.0,84.99,2022
노원구,월계동,한진한화그랑빌,아파트,11.0,95300,26.0,84.97,2022
영등포구,신길동,우성1,아파트,4.0,95500,19.0,64.4,2022
서대문구,홍제동,청구1차,아파트,17.0,95500,26.0,84.78,2022
성북구,장위동,꿈의숲코오롱하늘채,아파트,21.0,95500,18.0,59.5,2022
강북구,미아동,에스케이북한산시티,아파트,11.0,95500,35.0,114.85,2022
관악구,신림동,관악산휴먼시아2단지,아파트,5.0,95500,35.0,114.7,2022
은평구,녹번동,녹번2현대,아파트,6.0,95500,35.0,117.35,2022
중랑구,신내동,데시앙,아파트,5.0,95500,26.0,84.45,2022
송파구,거여동,e편한세상 송파 파크센트럴,아파트,22.0,95547,18.0,59.96,2022
송파구,방이동,옥산크리스탈,아파트,4.0,95750,23.0,74.53,2022
영등포구,영등포동7가,경남아너스빌,아파트,4.0,95900,18.0,59.9,2022
영등포구,양평동3가,거성파스텔,아파트,8.0,96000,18.0,59.96,2022
은평구,응암동,백련산에스케이뷰아이파크,아파트,16.0,96000,18.0,59.93,2022
노원구,공릉동,태릉우성아파트,아파트,7.0,96000,26.0,84.97,2022
동대문구,회기동,신현대,아파트,9.0,96000,26.0,84.96,2022
동작구,노량진동,우성,아파트,10.0,96000,18.0,59.82,2022
은평구,신사동,응암역효성해링턴플레이스,아파트,9.0,96000,26.0,84.99,2022
서대문구,홍은동,북한산더샵,아파트,18.0,96000,18.0,59.9,2022
영등포구,문래동4가,문래동삼환,아파트,4.0,96000,26.0,84.98,2022
구로구,고척동,삼환로즈빌,아파트,7.0,96000,26.0,84.99,2022
서대문구,북아현동,두산,아파트,9.0,96000,18.0,59.96,2022
양천구,신정동,명지해드는터,아파트,5.0,96000,18.0,59.97,2022
서대문구,북아현동,두산,아파트,8.0,96000,18.0,59.96,2022
서대문구,북가좌동,DMC한양,아파트,13.0,96000,26.0,84.33,2022
노원구,월계동,한진한화그랑빌,아파트,20.0,96000,23.0,75.81,2022
서대문구,북가좌동,DMC한양,아파트,13.0,96000,26.0,84.33,2022
영등포구,신길동,보라매에스케이뷰,아파트,3.0,96000,26.0,84.98,2022
송파구,오금동,상아2차아파트,아파트,12.0,96000,14.0,45.77,2022
강동구,길동,삼익세라믹,아파트,8.0,96000,26.0,84.85,2022
강동구,길동,삼익세라믹,아파트,8.0,96000,26.0,84.85,2022
은평구,진관동,은평뉴타운기자촌11단지,아파트,9.0,96000,26.0,84.94,2022
강동구,둔촌동,신성둔촌미소지움1,아파트,13.0,96000,18.0,59.78,2022
성북구,길음동,길음동동부센트레빌(1278-0),아파트,4.0,96000,26.0,84.84,2022
구로구,오류동,금강(343),아파트,4.0,96000,26.0,84.98,2022
성북구,정릉동,정릉2차e-편한세상,아파트,15.0,96000,25.0,84.09,2022
은평구,진관동,은평뉴타운상림마을(현대아이파크B-13),아파트,4.0,96000,26.0,84.63,2022
강동구,암사동,암사라인,아파트,4.0,96000,26.0,84.87,2022
관악구,남현동,하이파크,아파트,4.0,96400,26.0,84.93,2022
구로구,구로동,신도림현대,아파트,18.0,96500,24.0,80.01,2022
동작구,흑석동,흑석동양아파트,아파트,8.0,96500,18.0,59.51,2022
성북구,길음동,길음뉴타운6단지(래미안),아파트,17.0,96500,18.0,59.37,2022
관악구,신림동,신림동신도브래뉴,아파트,12.0,96500,25.0,81.42,2022
서대문구,연희동,성원,아파트,1.0,96500,26.0,84.95,2022
성북구,정릉동,정릉2차e-편한세상,아파트,10.0,96500,25.0,84.09,2022
강동구,상일동,고덕리엔파크3단지,아파트,5.0,96500,18.0,59.83,2022
은평구,응암동,녹번역센트레빌,아파트,17.0,96500,26.0,84.9,2022
은평구,응암동,백련산힐스테이트3차,아파트,5.0,96800,26.0,84.32,2022
송파구,오금동,송파두산위브,아파트,3.0,96800,18.0,59.98,2022
구로구,신도림동,대림1,아파트,10.0,96800,18.0,59.9,2022
은평구,녹번동,녹번2현대,아파트,14.0,97000,35.0,117.35,2022
동작구,상도동,상도동삼호아파트,아파트,16.0,97000,26.0,84.52,2022
마포구,망원동,휴먼빌,아파트,2.0,97000,26.0,84.96,2022
강동구,둔촌동,신동아파밀리에,아파트,19.0,97000,18.0,58.5,2022
동대문구,전농동,전농SK,아파트,10.0,97000,26.0,84.95,2022
구로구,신도림동,대림1,아파트,24.0,97000,18.0,59.82,2022
성북구,장위동,래미안포레카운티,아파트,9.0,97000,18.0,59.92,2022
성북구,정릉동,라온유,아파트,23.0,97000,26.0,84.65,2022
관악구,봉천동,반석푸른숲,아파트,11.0,97000,25.0,84.12,2022
관악구,봉천동,반석푸른숲,아파트,11.0,97000,25.0,84.12,2022
관악구,신림동,동부,아파트,4.0,97000,24.0,78.43,2022
성북구,장위동,래미안장위퍼스트하이,아파트,19.0,97000,18.0,59.99,2022
중구,신당동,약수하이츠,아파트,20.0,97000,17.0,57.63,2022
구로구,구로동,신도림태영타운,아파트,20.0,97000,18.0,59.88,2022
동작구,노량진동,신동아리버파크,아파트,26.0,97000,18.0,59.67,2022
송파구,잠실동,리센츠,아파트,23.0,97000,8.0,27.68,2022
동작구,사당동,르메이에르,아파트,9.0,97000,26.0,84.76,2022
동작구,사당동,르메이에르,아파트,9.0,97000,26.0,84.76,2022
동작구,상도동,상도동삼호아파트,아파트,12.0,97000,25.0,83.89,2022
강남구,수서동,신동아,아파트,11.0,97000,10.0,33.18,2022
영등포구,대림동,신대림자이1단지,아파트,12.0,97000,26.0,84.88,2022
노원구,하계동,벽산,아파트,12.0,97000,26.0,84.85,2022
은평구,응암동,백련산에스케이뷰아이파크,아파트,11.0,97000,18.0,59.93,2022
은평구,불광동,라이프미성,아파트,7.0,97000,26.0,84.65,2022
강서구,염창동,삼정그린코아,아파트,2.0,97000,18.0,59.74,2022
금천구,시흥동,남서울힐스테이트,아파트,12.0,97000,26.0,84.79,2022
도봉구,방학동,이에스에이아파트2,아파트,15.0,97000,38.0,124.66,2022
은평구,불광동,라이프미성,아파트,12.0,97500,26.0,84.65,2022
구로구,구로동,삼성래미안,아파트,11.0,97500,24.0,78.67,2022
중랑구,면목동,면목삼익아파트,아파트,16.0,97500,34.0,111.94,2022
송파구,거여동,거여1단지,아파트,11.0,97500,15.0,49.8,2022
관악구,남현동,예성2차그린캐슬,아파트,5.0,97500,25.0,84.17,2022
관악구,봉천동,봉천우성,아파트,11.0,97500,26.0,84.96,2022
성북구,종암동,래미안세레니티,아파트,7.0,97500,18.0,59.97,2022
동대문구,답십리동,답십리파크자이,아파트,15.0,97700,15.0,49.27,2022
마포구,중동,마포중동현대,아파트,5.0,98000,26.0,84.9,2022
강서구,염창동,일신건영휴먼빌,아파트,9.0,98000,26.0,84.93,2022
서대문구,천연동,천연뜨란채,아파트,18.0,98000,17.0,55.82,2022
영등포구,신길동,삼환,아파트,16.0,98000,18.0,59.53,2022
동대문구,이문동,중앙하이츠빌,아파트,14.0,98000,35.0,114.84,2022
은평구,응암동,녹번역e편한세상캐슬,아파트,8.0,98000,18.0,59.96,2022
동대문구,용두동,신동아,아파트,7.0,98000,26.0,84.63,2022
성북구,돈암동,동부센트레빌,아파트,10.0,98000,24.0,80.54,2022
노원구,상계동,수락산벨리체,아파트,3.0,98000,35.0,114.92,2022
관악구,봉천동,두산,아파트,5.0,98000,18.0,59.92,2022
관악구,봉천동,대우디오슈페리움2단지,아파트,15.0,98000,26.0,84.92,2022
영등포구,신길동,우성1,아파트,9.0,98000,19.0,64.4,2022
서대문구,홍제동,청구1차,아파트,7.0,98000,26.0,84.78,2022
중구,황학동,롯데캐슬,아파트,30.0,98000,18.0,59.91,2022
도봉구,창동,삼성래미안,아파트,9.0,98000,20.0,66.48,2022
송파구,잠실동,리센츠,아파트,29.0,98000,8.0,27.68,2022
노원구,월계동,롯데캐슬루나,아파트,11.0,98000,26.0,84.99,2022
영등포구,영등포동7가,경남아너스빌,아파트,12.0,98000,18.0,59.9,2022
동대문구,이문동,중앙하이츠빌,아파트,14.0,98000,35.0,114.84,2022
동대문구,전농동,전농동삼성래미안,아파트,10.0,98000,26.0,84.98,2022
강서구,마곡동,마곡13단지힐스테이트마스터,아파트,15.0,98000,18.0,59.98,2022
금천구,시흥동,남서울힐스테이트,아파트,5.0,98000,26.0,84.7,2022
강서구,방화동,동부강서센트레빌3차(893-0),아파트,6.0,98000,26.0,84.4,2022
강남구,역삼동,브라운스톤역삼,아파트,12.0,98000,18.0,59.96,2022
강남구,논현동,신동아(22),아파트,11.0,98000,11.0,35.73,2022
서대문구,천연동,천연뜨란채,아파트,8.0,98000,17.0,57.78,2022
강서구,방화동,현대,아파트,7.0,98000,26.0,84.99,2022
관악구,봉천동,두산,아파트,12.0,98000,18.0,59.92,2022
관악구,봉천동,보라매삼성,아파트,15.0,98000,26.0,84.84,2022
동작구,대방동,현대홈타운2,아파트,5.0,98000,18.0,59.89,2022
노원구,상계동,동양엔파트,아파트,5.0,98000,26.0,84.88,2022
은평구,응암동,백련산힐스테이트3차,아파트,8.0,98000,26.0,84.59,2022
중구,황학동,롯데캐슬,아파트,30.0,98000,18.0,59.91,2022
마포구,도화동,한화오벨리스크,아파트,18.0,98000,23.0,75.72,2022
강동구,암사동,삼성광나루,아파트,6.0,98000,26.0,84.79,2022
관악구,신림동,관악산휴먼시아2단지,아파트,12.0,98000,35.0,114.7,2022
은평구,진관동,은평뉴타운구파발(삼성래미안9단지),아파트,7.0,98000,41.0,134.83,2022
마포구,합정동,펠리스아트빌,아파트,2.0,98000,30.0,99.6,2022
동대문구,장안동,래미안장안2차,아파트,2.0,98200,25.0,81.05,2022
관악구,남현동,하이파크,아파트,5.0,98500,26.0,84.3,2022
관악구,봉천동,보라매삼성,아파트,15.0,98500,26.0,84.84,2022
동대문구,이문동,대림e-편한세상,아파트,2.0,98500,24.0,79.35,2022
관악구,남현동,하이파크,아파트,5.0,98500,26.0,84.3,2022
영등포구,영등포동7가,브라운스톤,아파트,10.0,98500,26.0,84.78,2022
구로구,구로동,우성(23),아파트,9.0,98500,19.0,64.4,2022
동대문구,장안동,래미안장안2차,아파트,2.0,98600,25.0,81.05,2022
관악구,봉천동,벽산블루밍,아파트,15.0,98750,26.0,84.99,2022
중랑구,묵동,금호어울림,아파트,16.0,98750,31.0,101.97,2022
마포구,성산동,성산시영(대우),아파트,1.0,98800,15.0,50.03,2022
영등포구,대림동,한솔솔파크,아파트,10.0,98800,26.0,84.89,2022
동대문구,답십리동,한신휴플러스그린파크,아파트,3.0,99000,26.0,84.98,2022
성동구,성수동2가,우방2,아파트,7.0,99000,18.0,59.82,2022
노원구,상계동,동양엔파트,아파트,18.0,99000,26.0,84.88,2022
은평구,불광동,북한산현대힐스테이트3차아파트,아파트,8.0,99000,26.0,84.98,2022
성동구,응봉동,금호현대,아파트,10.0,99000,18.0,59.91,2022
동대문구,용두동,신동아,아파트,15.0,99000,26.0,84.63,2022
서대문구,홍은동,북한산두산위브1차,아파트,20.0,99000,26.0,84.98,2022
성북구,길음동,길음뉴타운2단지푸르지오,아파트,3.0,99000,26.0,84.97,2022
구로구,고척동,벽산,아파트,1.0,99000,26.0,84.88,2022
동작구,대방동,주공2,아파트,2.0,99000,18.0,58.65,2022
영등포구,양평동4가,성원,아파트,8.0,99000,26.0,84.6,2022
동작구,대방동,보라매코오롱하늘채,아파트,3.0,99000,26.0,84.7,2022
성북구,종암동,삼성래미안,아파트,1.0,99000,35.0,114.98,2022
송파구,풍납동,씨티극동1,아파트,8.0,99000,18.0,59.95,2022
성북구,석관동,래미안아트리치,아파트,10.0,99000,18.0,59.96,2022
송파구,오금동,상아2차아파트,아파트,13.0,99000,15.0,50.72,2022
송파구,오금동,상아2차아파트,아파트,10.0,99000,15.0,50.72,2022
구로구,개봉동,개봉푸르지오,아파트,7.0,99000,26.0,84.83,2022
노원구,중계동,양지마을(대림)2,아파트,21.0,99000,26.0,84.88,2022
노원구,중계동,경남,아파트,9.0,99000,26.0,84.97,2022
강서구,내발산동,마곡수명산파크7단지,아파트,11.0,99000,26.0,84.82,2022
영등포구,당산동4가,당산현대3차,아파트,12.0,99000,18.0,59.26,2022
강남구,수서동,까치마을,아파트,1.0,99000,10.0,34.44,2022
노원구,상계동,동양엔파트,아파트,14.0,99000,26.0,84.88,2022
강서구,가양동,가양6단지,아파트,7.0,99200,18.0,58.65,2022
영등포구,신길동,건영,아파트,9.0,99300,23.0,75.93,2022
중구,신당동,남산타운,아파트,1.0,99400,18.0,59.94,2022
동작구,대방동,보라매코오롱하늘채,아파트,2.0,99500,26.0,84.7,2022
서대문구,남가좌동,남가좌동현대,아파트,3.0,99500,26.0,84.78,2022
강남구,논현동,신동아(22),아파트,5.0,99500,11.0,35.73,2022
은평구,불광동,라이프미성,아파트,11.0,99500,38.0,125.75,2022
은평구,응암동,백련산힐스테이트3차,아파트,12.0,99500,26.0,84.59,2022
송파구,오금동,상아2차아파트,아파트,8.0,99500,14.0,45.77,2022
서대문구,연희동,대우푸르지오,아파트,6.0,99500,26.0,84.71,2022
은평구,응암동,백련산파크자이,아파트,1.0,99500,26.0,84.67,2022
송파구,거여동,거여1단지,아파트,7.0,99600,15.0,49.8,2022
송파구,잠실동,리센츠,아파트,10.0,99700,8.0,27.68,2022
광진구,자양동,우성1,아파트,5.0,99700,16.0,51.57,2022
구로구,개봉동,현대,아파트,5.0,99700,26.0,84.99,2022
관악구,남현동,하이파크,아파트,6.0,99800,26.0,84.3,2022
구로구,개봉동,개봉푸르지오,아파트,13.0,99800,26.0,84.83,2022
도봉구,창동,주공19단지(창동리버타운),아파트,10.0,99800,19.0,61.52,2022
관악구,남현동,하이파크,아파트,6.0,99800,26.0,84.3,2022
강북구,미아동,래미안트리베라1단지,아파트,8.0,99800,26.0,84.97,2022
관악구,남현동,우림루미아트,아파트,3.0,99800,26.0,84.51,2022
성북구,길음동,길음뉴타운2단지푸르지오,아파트,8.0,99800,35.0,114.73,2022
강동구,강일동,강일리버파크5단지,아파트,1.0,100000,26.0,84.83,2022
강남구,논현동,논현아이파크,아파트,7.0,100000,14.0,47.46,2022
은평구,불광동,북한산현대홈타운,아파트,11.0,100000,26.0,85.0,2022
영등포구,신길동,우성1,아파트,1.0,100000,25.0,83.64,2022
송파구,장지동,송파더센트레,아파트,1.0,100000,16.0,51.96,2022
송파구,장지동,송파더센트레,아파트,11.0,100000,16.0,51.77,2022
구로구,개봉동,한마을,아파트,11.0,100000,26.0,84.57,2022
송파구,장지동,송파더센트레,아파트,23.0,100000,16.0,51.82,2022
노원구,중계동,염광,아파트,14.0,100000,40.0,131.25,2022
강남구,수서동,까치마을,아파트,9.0,100000,10.0,34.44,2022
강서구,방화동,방화4단지,아파트,1.0,100000,41.0,134.61,2022
동대문구,전농동,전농SK,아파트,12.0,100000,26.0,84.95,2022
동작구,대방동,보라매코오롱하늘채,아파트,8.0,100000,26.0,84.7,2022
강북구,미아동,삼성래미안트리베라2단지,아파트,13.0,100000,25.0,84.15,2022
금천구,시흥동,남서울힐스테이트,아파트,4.0,100000,26.0,84.7,2022
성북구,종암동,래미안라센트,아파트,15.0,100000,18.0,59.98,2022
동작구,신대방동,롯데낙천대,아파트,12.0,100000,24.0,80.17,2022
노원구,상계동,수락산벨리체,아파트,11.0,100000,35.0,114.92,2022
동작구,신대방동,롯데낙천대,아파트,12.0,100000,24.0,80.17,2022
강북구,미아동,꿈의숲해링턴플레이스,아파트,5.0,100000,26.0,84.36,2022
노원구,하계동,학여울청구,아파트,16.0,100000,26.0,84.77,2022
강동구,천호동,강변그대가갤럭시,아파트,11.0,100000,26.0,84.99,2022
노원구,공릉동,태릉 해링턴 플레이스,아파트,9.0,100000,18.0,59.98,2022
동작구,사당동,삼호그린,아파트,2.0,100000,26.0,84.72,2022
노원구,상계동,상계주공7(고층),아파트,11.0,100000,24.0,79.07,2022
강북구,미아동,미아동부센트레빌,아파트,14.0,100000,26.0,84.93,2022
성북구,정릉동,정릉힐스테이트3차,아파트,2.0,100000,35.0,114.78,2022
강동구,둔촌동,신성둔촌미소지움1,아파트,7.0,100000,18.0,59.78,2022
구로구,온수동,온수힐스테이트,아파트,6.0,100000,26.0,84.97,2022
성동구,도선동,삼성쉐르빌,아파트,9.0,100000,22.0,71.34,2022
양천구,목동,금호어울림,아파트,4.0,100000,26.0,84.99,2022
강서구,등촌동,대림e편한세상,아파트,2.0,100000,29.0,96.73,2022
성동구,성수동1가,우방,아파트,6.0,100000,18.0,60.0,2022
